id,title,text,comment_id,grade,is_new,is_quailfied,feedback_type,is_finance,subcategory_type,created_at,updated_at
570,Промсвязьбанк не платит кэшбэк по карте «Твой кэшбек»,"Открыл в банке ПСБ (Промсвязьбанк) карту под названием «Твой кэшбэк», показалось что условия довольно хорошие, обещали 1.5℅ возврата баллами на все покупки. В условиях перечисленны MCC  «всех покупок». По факту, при выполнении всех условий банка по сумме ежемесячных расходов (они многократно превышают минимальный платеж, после которого начисляются бонусные баллы), при оплатах в тех  МСС, которые перечисленны в правилах бонусной программы не получил НИ-ЧЕ-ГО. Банк ПСБ (Промсвязьбанк) обманывает клиентов. Причем в приложении, в истории расходов видно, что баллы начислялись, ну т.е. рядом с цифрой расходной операции проставлено количество баллов (предварительное начисление). Также в правилах указано, что баллы за предыдущий месяц начисляются 17-20 `числа месяца, следующего за расчетным. 21 ноября теоретически баллы должны быть начислены. По факту начислено ноль баллов. При этом поддержка банка ПСБ (Промсвязьбанка) невнятно обещает написатьт на почту причину, но по факту ничего не пишет. Ну и правильно, что она может сказать? Что мы Вас обманули, и по карте, которая называется « Твой кэшбэк» (!) мы забрали весь кэшбэк себе?Просто треш! Такого наглого обмана я уже давно не видел!  На рекламу банком псб (прмсвязьбанк), своих карт с разрекламированным кэшбэком я уважаемым форумчаном вестись не рекомендую. По факту банк псб (промсвязьбанк) обманывает, и не выплачивает ничего. Оцените юмор: карта по которой не отдают ни копейки кэшбэка называется «Твой кэшбэк». Такое отношение к клиентам должно заставить задуматься о надежности остальных общаний банка псб, по итогу Вы можете столкнутся с такой же историей: доверив свои средства банку псб,  рискуете столкнуться с невыполнением банком своих обязательств.",11917761,1,f,t,1,f,2,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
574,Обман от ПСБ,"Здравствуйте, редко пишу отзывы , ну тут просто не смог , пройти мимо. До банка не дозвониться , пишешь в чат приложения , ждешь минут по 25 Сколько сотрудников , столько и .....Решил открыть кредитную карту , повелся на кэшбек на все 1.5%. Заполнил все хорошо , быстро , ждите доставку )))) сразу напрягло 7дней ждал , ладно.Привезли , все вроде хорошо , лимит 50000 руб , при обращении как увеличит ? Все просто в приложении , когда активируете карту , сделаете запрос , мы рассмотрим и все . Подумал , ну что ж хорошо все. Сделал запрос , 2 раз напрягся , появилась новая карта , пишу в чат, дозвониться нереально. Говорю мне бы лимит увеличить , карта новая одобрена , мне не нужна новая , мне просто лимит увеличить , на что получил Вы используйте лимит , а как закончится он обновиться , попробовал ну конечно нет. Дозвонился , если не соврать пол дня звонил , ответ просто , нет нужно приезжать в банк и брать новую карту , на вопрос почему в чате не ответили внятного ответа не дали . Ладно, лимита хватает пусть будет посмотрю на «кашу»И тут я окончательно понял, что из себя представляет банк ( вернее я знал когда решил открыть вклад , повелся на 20% , а получил 8%)Половина покупок 0%Другая часть 1%Еще часть даже ниже 1%Выписка есть , если представители будут возражать , в чате есть переписка, выписка по бонусам есть Даже при условии , что покупок должно быть сделано больше 50 тыс , а я сделал , будет 1.5%, но условия взялись как всегда ..... При прямом вопросе кэшбек по карте сколько , ответ был утвердительным 1.5% на все и всегда Ужасно , что такие кредитные учереждения еще встречаются ",11916727,1,f,t,1,t,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
579,Мошенники - неудачники,"Сколько мошенников развелось,и это боль ЛНР ,сколько у меня друзья слили бабосики в никуда ,эти твари безсоветные ,обманным путем забрали кровные деньги,мне звонили много дней они,под разным предлогом,пенсионный фонд,переведите деньги разоблачим кассира ,переведите ,но в моем случаи не прошло,я обратился в офис Кленовый ,в который раз девчонки мне помогают ,то кредит возьму,то научите как пополнять в личном кабинете счёт интернета ,пополнить МКС,так почему я пошла в банк ,потому что случайно нажала в телеграмме на видео и подумала ,ну вот тот день когда они увидели все в моем теле,Неля сотрудник этого отделения успокоила меня ,спросила вопросы ,из всего я поняла ,коды не диктовала,пароли не меняла ,ничего не скачивала ,а это самое главное. 10.11.24 в 13_00 было где то так Неля мне заменила пароль в приложении,успокоив меня,ещё мы с ней разговаривали долго о том,что нельзя отвечать незнакомым и передавать кода с смс,люди будьте бдительны .на все потратила 15 минут,но консультация Нели придала мне ещё больше уверенности и понимание как распознать мошенников и что нужно сделать ,что бы им остались не мои деньги, а кукиш ))) ",11915265,5,f,t,1,f,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
582,Банк не переводит деньги застройщику,"Купили квартиру у застройщика с первоначальным взносом собственных средств, плюс средства мат.капитала, остальную сумму взяли в ипотечный кредит у банка ПСБ. Мы перевели свои деньги и МСК на счет застройщика, приехали в банк, подписали все документы, оплатили страховки. Банк пообещал перевести деньги застройщику в этот же день, но через пару часов после посещения банка позвонил специалист из банка и сказал, что у них в середине рабочего дня началось обновление программы и деньги застройщику они не переведут сегодня, что это займет от недели, до двух. Больше никаких толковых разъяснений. В кредтном договоре с банком прописано, что деньги переведут не позднее 1-ого рабочего дня, следующего за датой, когда заёмщик исполнит все условия банка, что мы, собственно, говоря и сделали, но деньги так и не ушли к застройщику, банк нарушил условия, которые сам же и прописал в договоре! Прошу разобраться в сложившейся ситуации и ускорить перевод денег банком нашему застройщику! ",11914747,1,f,t,1,t,2,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
585,Доставка кредитной карты,"Добрый день!В пятницу 15.11 мне выпустили кредитную карту и сказали ждать звонка от курьера. В условиях банка указано, что доставка по Московской области производится в течение 2-х рабочих дней. Вечером во вторник, не дождавшись звонка курьера, я обратилась в колл-центр банка. Оператор сообщила, что доставка запланирована на субботу 23.11, хотя я такую дату не выбирала. Со слов оператора, курьер должен позвонить перед доставкой и с ним можно договориться о переносе доставки на более ранний день. При этом, когда он позвонит оператор не знает. Может завтра, а может и в пятницу, связаться с ним она тоже не может, поменять способ получения карты на офис тоже нельзя. Не очень приятно, что сотрудничество с банком начинается с нарушения им своих же условий. Мне карта нужна в среду, максимум в четверг, так как есть запланирована покупка и договорённости с людьми. Я прошу оперативно связаться со мной для решения этого вопроса. Оценку изменю по итогам решения ситуации.",11913753,2,f,t,1,t,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
591,Качественное и быстрое решение моего вопроса по разблокировки карты,"Я переводил большую сумму денег несколькими одинаковыми платежами на счет в другом банке, и на третий раз банк в целях безопасности заблокировал мою карту (я очень благодарен банку за такую мгновенную реакцию на сохранение моих средств). Сначала я расстроился, что разблокировать карту займет очень много времени, но на деле это оказалось моментально быстро.  14 октября я обратился в отделении банка на Бажанова Макеевка Луначарского 12 к менеджеру Виктории и управляющей Ирине по вопросу разблокировки карты.Описал проблему, был я с только с паспортом, мне сразу же предложили заполнить заявление на разблокировку и вуаля 3 мин. и карта разблокирована. Спасибо им большое за мгновенное качественное обслуживание . ",11911204,5,f,t,2,f,1,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
593,Поменял фамилию не забудь сходить в банк,"Я активный пользователь карты ПСБ. Вышла замуж, поменяла фамилию и паспорт. И вспомнила что надо ж и в банке поменять. Решила обратиться в банке где делала карту Свердловский-2, г.Свердловск, ул.Энгельса, д.34. пришла в 9:00, попала к специалисту Александру. Пока решала один вопрос, решила проконсультироваться по другому вопросу-по кредиту. Получила понятную и полезную информацию на все мои вопросы. Назначили встречу с Александром на удобное мне время. Спасибо за хорошее и качественное обслуживание.",11910896,5,f,t,2,f,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
598,Ожидание карты больше месяца,"Добрый день. Оставил заявку на дебетовую карту 16 октября, выбрал время на доставку курьером 22 октября, никто не связался. При звонке оператор сказал, что это ориентировочное время доставки. Зачем тогда выбирать время и дату, непонятно??? Два раза писал в чат и говорили, что в течении 3х дней свяжутся, тишина. Сегодня 19 ноября.... Если это косяк курьерской службы, то непонятно как выстроено с ней взаимодействие, ведь они обслуживают клиентов банка и негатив непосредственно к банку. Худшее клиентоорентированность!!! Давно уже с этим банком, но последнее время он очень расстраивает и слышу отрицательные отзывы о ПСБ.",11910319,1,f,t,1,f,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
604,Не начисляют кэшбэк 25% на супермаркеты по акции (условия выполнены),"Здравствуйте!У банка есть акция ""суперкешбэк от ПСБ"", 25% на супермаркеты"". для новых клиентов.Никогда не была была клиентом ПСБ банка.05.09.2024 г. в 8.21 по мск оформила онлайн заявку на дебетовую карту  ""твой кэшбэк"" по вышеуказанной акции ""25% на супермаркеты"" (есть запись экрана смартфона оформления такой заявки по этой акции).11.09.2024 г. карта была получена в отделении банка, в приложении банка была подключена бонусная программа ко своей дебетовой карте ""твой кэшбэк"" .14.09.2024 начала совершать операции с МСС кодами, указанных в условии акции. Согласно  п.2.1 все условия акции по акции ""25% на супермаркеты"" соблюдены в полном объеме, кэшбэк должен был быть начислен с 17 по 20 число, т.е. до 20 октября (в чате поддержки уверяли, что нужно ждать этой даты), в чат поддержки  много раз оставляла заявку с претензией, мою заявку рассматривали 3 раб. дня, потом ещё 3 раб. дня, потом ещё 3 раб. дня с отметкой ""срочно"", ещё 3 дня, сегодня уже 18 ноября, но кэшбэк 1 000 баллов так и не начислен.  По телефону горячей линии невозможно связаться с оператором. Впервые встречаюсь с таким наплевательским отношением к новым клиентам. Свои обязательства по акции банк так и не исполнил. Банк в полной мере заслуживает 1 балл.",11908852,1,f,t,1,f,2,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
606,Открытие накопительного счета,"30 октября я обратилась в отделение на Бажанова Луначарского 12 по поводу переоформления вклада на более  выгодный или накопительный счет.Меня очень тепло встретили сотрудники, помогли взять талон. Присела я к менеджеру Виктории, она мне предложила кучу вариантов, но больше всего меня привлек накопительный счет Про запас, т.к акция для новых клиентов первые 2 месяца повышенная ставка 22%.Также она пояснила что проценты начисляются на минимальный остаток по счету и выплачиваются раз в месяц, в дату открытия счета, что тоже очень удобно.На мой вопрос если в течении месяца я захочу воспользоваться своими деньгами, она ответила что при наличии в какой-либо день в течение месяца остатка в размере, равном ""0"", проценты за этот месяц не начисляются и не выплачиваются. У меня с собой был только паспорт. В электронном виде через приложение мы подписали документы, что тоже очень удобно, без бумажной волокиты.Огромная благодарность Виктории за подробную, профессиональную консультацию и ответы на мои вопросы.",11908167,5,f,t,2,f,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
609,Банк списывает деньги за обслуживание при выполнении условий,"17.11.2024 года с моего счета было списано 3500 рублей за обслуживание карты OPC. Данная карта была получена в сентябре 2024 года, так как первый месяц является бесплатным, то условия для бесплатного обслуживания должны выполниться в октябре 2024 года (так же, эта информация была мной уточнена в службе поддержки банка). В октябре 2024 года мною были выполнены условия для бесплатного обслуживания (зачисление заработной платы от работодателя в размере более 100000 рублей). Так же, условия были выполнены и в ноябре 2024 года(зачисление заработной платы от работодателя в размере более 100000 рублей). В итоге за 2 месяца суммарно зачисления зарплаты составило более 300000 рублей, что соответствует условиям бесплатного обслуживания.",11907924,1,f,t,1,t,2,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
613,Благодарность,"15.11.2024 я обратился в офис банка ПСБ по адресу:г. Зугрэс, ул.Пионерская,2а для получения потребительского кредита.Меня обслуживала очень приятная и доброжелательная менеджер Анна. Кредит был оформлен в течение 15 минут.Понадобился только паспорт.Сотрудник банка очень доступно и компетентно отвечала на мои вопросы.Я давно являюсь клиентом этого офиса,обращаюсь не в первый раз и всегда получаю качественное и профессиональное обслуживание.Большое спасибо!",11907534,5,f,t,2,f,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
615,Огромная благодарность за качественное обслуживание,"Благодарность за консультацию и качественное обслуживание. В банке, расположенном по адресу Макеевка, Луначарского 12.Менеджер Виктория добра и приветлива ,обратилась к ней для того ,что бы переоформить вклад и узнать про процентные ставки ,которые действуют на данный момент.У меня закончился вклад и я думала забрать или оставить. Виктория мне предложила несколько вариантов и я решила переложить на выгодный срок - вклад 91 день под 20% и +0.1% (подарок ). Процентная ставка отличная ,время пролетит быстро , не смогла отказаться. Время оформление заняло минут 10, кроме паспорта ничего не потребовалось. Очень удобно подписывать документы через приложение. Я клиент этого банка с 2023 года. Обращаюсь в этот банк не только по вкладу ,но ещё и для оплаты коммунальных платежей,снятие в банкомате.В банке все сотрудники вежливые и компетентные и менеджер Виктория, и управляющий Ирина, и кассир Надежда.Бесподобное отделение ,шикарное отношение. Спасибо, осталась довольна.",11907403,5,f,t,2,f,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
621,Мой отзыв на обслуживание в ПСБ!,"Всех приветствую. Была необходимость в открытии вклада, решили обратиться в Промсвязьбанк. Ранее пользователем этого банка не являлась, но меня привлекла ставка, поэтому решила прийти именно сюда и ни капли не пожалела. Пришла как раз 16 ноября, примерно в обед. Очереди практически не было, работают оперативно, очень вежливые сотрудники. Меня обслуживала в третьем окошке М-ва Кристина, за что я ей тоже очень благодарна, по итогу не только внесли вклад, но и открыли мне дебетовую карту) Очень уж привлек меня кэшбек и большой выбор категорий для него, проценты для новых пользователей так тем более.  Очень хорошо и подробно все мне объяснили. Всем довольна, рекомендую данное отделение и банк в целом. Большое спасибо.",11904113,5,f,t,2,t,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
624,ПСБ. Цирк с конями,"История началась в сентябре. Банк проводил акцию по повышенному кешбеку за открытие дебетовой карты.Решил поучаствовать. Открыл. С третьей попытки!При открытии через веб-форму на сайте приходила смс с паролем, но карта при этом не открывалась. Открылась только с 3 попытки.Ладно, простил косяки псб. Делаю покупки - нет акции по кешбеку.Пишу в поддержку -выяснить. Отвечают мне (в сентябре), что это был их косяк, сбой, и все исправят.Хорошо, наступает октябрь - 0. Пишу претензии #260128 от 20.10 и #261498 от 261498 от 23.10.И внезапно выясняется, что это я сам во всем виноват -  открыл типа за 10 минут 3 карты, и тут же сразу 2 из них типа закрыл!! И открытая мной карта поэтому как бы уже и не первая, поэтому псб выкидывает меня из акции с кешбеком.Ну то есть по извращённой логике этого банка - мне больше делать нечего, как открывать и закрывать за 10 мин. стопкой их карты!!А они типа не причем !!!Это мне - вместо извинения за тех.сбои на сайте банка!!!Я видел цирк с конями - но вот такой бывает редко!.Вообще, я несколько лет был клиентом этого б..Но вот сейчас очень сильно сомневаюсь - стоит ли продолжать.Пока вывел все в 0.Если у кого будет такой глюк - знайте, что вас разводят.< ",11903615,2,f,t,1,f,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
630,Консультация по закрытию счетов в личном кабинете сотрудниками банка Кленовый,"<ul><li>Я пенсионер ,и мне сложно  с новыми технологиями ,в свое время я работал ,и получал пособие ,для себя понял,что нужно закрыть лишнии карты,в руках одного цвета много карт,путаюсь все время,решил для себя,что нужна только пенсионная карта,пошел как всегда в банк ,в силу моего возраста я забыл паспорт,обнаружил это когда сел на стул к менеджеру Нели,и вы не поверите ,что я  делал дальше, расскажу по порядку,Неля нашла выход ,говорит ,а вы брали телефон,ну по инерции я положил его в карман,и это меня спасло ,Неля предложила зайти в личный кабинет и там все удалить ,не знал ,что так можно .Неля проконсультировала меня,что дало возможность закрыть ненужные карты, консультация которую дала мне Неля ,мне очень помогла ,пользоваться приложением,закрывать карты,пополнять счёт показала как могу,переводить деньги своим детям,понял для себя,что это удобно и комфортно,15.11.2024 в 11:00,все быстро 10 минут и я избавился от ненужной карты,Кленовый Театральная 14 сотрудник Неля,надеюсь указал все по инструкции.как прочел так и понял .оценка 10 </li></ul>",11900832,5,f,t,2,f,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
633,Премиум - это не в банке ПСБ,"Методично банк по телефону обрабатывал предложением перейти на Orange Premium Club, рисуя розовые дальние дали. Ок, созрел. 30.10.2024 через МП заказал себе карту (нужен только пластик, пакет по иному не подключить, в отличии от того же ВТБ, где я на премиум-обслуживании). Насторожило, что в МП при выборе офиса оказалось, что именно в нем будет персональный менеджер, а достака не иначе как на адрес регистрации (но не критично).Неоднократно  пытался узнать судьбу премиального обслуживания, а с 11.11.24 составлялись запросы через колл-цетр, чат по доставке карты - итог нулевой. Обратной связи нет, совсем!Теперь в раздумии - такое обслуживание зачем, если на нулевом этапе отношение к клиенту соответствующие. Дальше - хуже? Такой хоккей нам не нужен.Категорически не рекомендую сей банк для премиум обслуживания. Оценка именно за это.В остальном все устраивало, теперь и я отнесусь также, когда привезут карту - буду переносить встречу, пока ее не уничтожат (если привезут, конечно). Идентификация по заявке №23298159.",11900316,2,f,t,1,f,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
642,Не привезли карту,"Не привезли карту, курьер даже не перезвонил, ужас !!!единственный банк который не дорожит своими клиентами!!!! Первый день курьер перезвонил, второй день тоже звонил и переносил встречу, на третий день просто решил даже не звонить!!! Просто забыл , две недели мне не могут карту мою привезти!! Ужас ",11898425,1,f,t,1,f,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
646,Открытие карты для собственного пользования,"Добрый вечер .Хочу оставить отзыв о банке в г.Мариуполь ул.Урицкого83/23      Мне его порекомендовал товарищ,который постоянно здесь обслуживается.В этом отделение очень вежливые и внимательные сотрудники.У меня перестало работать приложение и пришел  14.11.2024  16-30 в отделение разобраться почему. Менеджер Евгения с радостью помогла мне в этом вопросе. Установили и Обновили приложение в RuMarket и все заработало. Я этим банком и приложением доволен, до этого отправлял денежный перевод в июне.,расплачиваюсь картой в магазинах очень удобно.Спасибо большое за внимательное отношение к клиентам.!!! ",11897709,5,f,t,2,t,0,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
653,"Банк потерял пластиковую кредитную карту, подготовленную к выдаче","07.10. 24  подал заявку на выпуск пластиковой карты с подставкой курьера.Карту выпустили оперативно, примерно 12.10.24 она появилась в личном кабинете и моюбильном приложении.Ждал звонка  из банка, чтобы узнать сроки получения пластиковой карты на руки.не дождался.Дозвониться на горячуюю линию не удалось, трижды пытвлся это сделать. Описать ситцуацию через яат  мобильном прилодении не морлучилось - искственный помошник отказывался приласить человека. Сегодня  14.11.24 смог приехать в клиентское отделение багка по адресу г. Владимир, проспект ленина, 35. Хотел узнать где моя карта, и как мне ее получить. ОЧередь предо мно была 2 челоека , в отдлелении работало 2сотрудника , прием велся очень медленно, прищлось ждать 30 минут. Когда пришла моя очередь,  пришел в 4 окно (фамилие имя отчечтво сотрудника я не знаю, бэйджа я не увидел.).я объяснил сотруднику свою проблему, на что получил ответ,Э что карту предали в доставку и узнавайте у них, где карта . На мою реплику, что заявка была более месяцам назад сотрудник спросил почему я не задавыал вопросы нагоряей линии банка или не пичал в чат поддержки. Пояснил ему что на горячей линии никто не брал трубку, а в чате поддержки ассистент не давал возможможность пригласить пригласить человека. Выслушав мои объяснения сотрудник предложил написать мне заявлении об утере пластиковый карты и последекющем ее перевыпуске с получением в отделении банка.Как так , я карту не получал, сотрудники банка ее где  то потеряли, Свои ошибки исправлять не хотят.На мою просьбу пригласить вышестоящего руководителя принимающий меня сотрудник ответил, что она является главным специалистом, и кого то выше по иерархии чем она приглашать не будут, так как она не видит методов решения моей проблемы.Попрощавшись с сотрудниками я вышел из банка, такой отвратительной клиентской службы и такого наплевательского отношения к своим клиентам я еще не встречал.Очень разоарован и расстроен таким полождением вещей.",11896555,1,f,t,1,t,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
662,Жалоба ПСБ,"Добрый день.  С банком ПСБ я уже около 20 лет. Но в этот раз я была очень разочарована обслуживанием. Оформив документы по внесению денег в кассу я стала ждать вызова и ... прождала 1 час  30 мин., когда вызовет кассир. Когда начала возмущатся почему так долго менеджер - я отдал документы. Кассир закрыла окно. Люди которые были после прошли а я все жду . Я очень возмущена обслуживанием в банке полтора часа в очереди это ужас!!!! И никому нет дела. Ждите  !!!! Офис находится на  метро Алексеевская. После ремонта обслуживание 0. Никто  из персонала не заинтересован в работе.",11893796,1,f,t,1,f,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
664,"Ждала в очереди 1,5 часа, ужасная работа и организация рабочего процесса","Я являюсь арбитражным управляющим, очень часто хожу снимать денежные средства должникам в разнвход банках. Самый худший банк по организации рабочего процесса - это ПСБ по адресу: г. Москва, проспект мира 116 а. не так много людей посещает данный банк, но в очереди из двух людей ВСЕГДА сидишь минимум час.  Сегодня я пришла в 14:10, но в 14:39 сотрудник, который подготавливал приходник просто закрыл мой талон и сказал взять в кассе новый. В результате я ждала две очереди еще час. С такой же проблемой женщина сидела два часа в очереди в кассу. сотрудники банка надменно разговаривали с ней и игнорировали наши просьбы пересмотреть очередь. Ведь мы не по своей вине ее остаивали второй раз. а самое ужасное- это пофигистичное отношение персонала. Как будто специально ждут чтобы все уходили с нерешенными проблемами. ",11893682,1,f,t,1,f,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
666,"Доставку кредитной карты 100+ ожидаю уже 36 календарных дней, а ее все нет...","Одобрили кредитную карту 100+ 6.10.2024г. Выбрала курьерскую доставку в г. Екатеринбург. Доставка запланирована на 14.10.2024г. В приложении ПСБ карту вижу, доставка подтверждена.В этот день ни кто не позвонил из КС. И тут понеслось!Я сама позвонила в ПСБ на горячую линию.Некомпетентность сотрудников головного офиса в г. Москва просто обезаруживает: где карта не знают, в какой город  в КС отправили не знают, отправлена ли вообще не знают. Один сотрудник горячей линии отвечает она должна быть в КС, поэтому Вам встречу и назначали, другой сотрудник гл как - будто бы видит ее в офисе банка в моем городе (поэтому КС мне ее не доставляет) и предлагает самой ехать в данный офис и узнавать, действительно ли там моя карта  и забрать ее самостоятельно(т.к со своими же офисами по РФ они не могут созваниться! У них нет телефонов их же офисов!!!!  Внутренней перепиской видимо тоже не могут узнать инфо. Что за банк, в пещере посадили как -будто рабов, разрешили только с входящими звонками работать.!Это пипец называется, А У НАС  ЕСТЬ видимо тел. их офисов!)Из-за  бездействия    ПСБ в сложившейся ситуации и отсутствия обратной связи, я должна бросить свою работу и разыскать свою карту самостоятельно!С 14.10 я сделала 8 звонков на горячую линию (т.к у них каждый раз рассмотрение 3 рабочих дня), 56 раз набирала тел. Курьерской службы (т.к дозвониться туда практически не реально) и только 15 раз из них я разговаривала с представителями КС.  ПСБ направлял за это время 3 СМС сообщения о назначении встречи и даже сегодня 13.11.2024 была назначена очередная встреча с курьером, но мне пришлось ОПЯТЬ самой дозваниваться в КС, где мне сказали, что карты у них ВСЕ ЕЩЕ НЕТ на руках.КАК ЭТО БЫВАЕТ????!!!! Голубем отправили видимо именную карту, причем эта птичка видимо сама и забрала из головного офиса ее,   т.к ни кто не знает кто и куда отправил, а КС не получила, вот уже прошло 36 дней ожидания и бездействия ПСБ. Написала на горячую линия уже 2 претензии.По первой сказали рассмотрение 5 рабочих дней, а по второй сказали уже другой срок рассмотрения (от 15 рабочих дней).ПСБ, что у Вас с сотрудниками? Не понимание и не желание работать видимо.13.11.2024г",11892964,1,f,t,1,f,3,2024-12-20 22:23:27.768951+00,2024-12-20 22:23:27.768951+00
